Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,F,I,M
M,0.3831483721733093,0.42446428537368774,0.011563297361135483,0.20141085982322693,0.5300280451774597,-0.18333390355110168,0.09102316200733185,7,0,0,1
M,0.3831483721733093,0.3236863613128662,0.1311173439025879,0.10759653896093369,0.005102900788187981,0.13600583374500275,0.24908491969108582,9,0,0,1
M,0.5913457274436951,0.5252425074577332,0.37022578716278076,0.41045352816581726,0.30699121952056885,0.24093177914619446,0.6586089730262756,9,0,0,1
F,0.674624502658844,0.7267983555793762,0.8484423756599426,0.6929161548614502,0.5503041744232178,0.45534560084342957,0.8418170213699341,8,1,0,0
F,0.7579032182693481,0.4748535454273224,-0.10799074918031693,0.4695974290370941,0.5142578482627869,0.7518754601478577,0.25267717242240906,8,1,0,0
M,0.7995426058769226,0.5252425074577332,0.7288882732391357,0.6082794070243835,0.7913643717765808,0.7564374208450317,0.41073915362358093,6,0,0,1
M,0.8411819934844971,0.6260204315185547,0.7288882732391357,0.6888373494148254,0.4556824564933777,0.6925694942474365,1.1184251308441162,10,0,0,1
F,1.2992156744003296,1.1299103498458862,1.0875507593154907,1.4526082277297974,1.0774823427200317,1.9562426805496216,1.5710569620132446,9,1,0,0
M,1.2992156744003296,1.3314666748046875,1.3266589641571045,1.9451334476470947,0.8882389068603516,1.3038771152496338,1.3627026081085205,10,0,0,1
M,1.2992156744003296,1.1299103498458862,0.8484423756599426,1.456687092781067,1.7713748216629028,1.5547869205474854,0.9711403846740723,10,0,0,1
F,1.5490518808364868,1.4826335906982422,0.7288882732391357,1.3078079223632812,0.8026288151741028,1.8193825483322144,1.3806641101837158,11,1,0,0
M,-0.1998033970594406,-0.23059284687042236,-0.466653436422348,-0.39818501472473145,-0.5806506276130676,-0.5072357058525085,-0.027523312717676163,13,0,0,1
F,0.1749514788389206,0.12213020026683807,0.8484423756599426,-0.15243224799633026,-0.4657527506351471,-0.028226107358932495,0.25986194610595703,9,1,0,0
F,-0.5329186320304871,-0.43214866518974304,-0.5862074494361877,-0.7754815816879272,-0.8757801651954651,-0.8904435038566589,-0.4945242404937744,13,1,0,0
M,0.09167273342609406,0.021352272480726242,0.25067174434661865,-0.03720376640558243,-0.0647369772195816,0.05845193937420845,0.008399805054068565,10,0,0,1
M,-1.5739039182662964,-1.4903181791305542,-1.5426406860351562,-1.241494059562683,-1.233991026878357,-1.2827751636505127,-1.1052178144454956,5,0,0,1
F,-0.8243945240974426,-0.5833158493041992,-0.9448699355125427,-0.7877182960510254,-0.8307222723960876,-0.958873450756073,-0.4586011469364166,6,1,0,0
M,-0.9493128657341003,-0.8352609872817993,-0.9448699355125427,-0.9651496410369873,-0.9613903760910034,-0.9908074140548706,-0.9615252614021301,8,0,0,1
I,-2.948004722595215,-3.052377462387085,-2.4990742206573486,-1.6208301782608032,-1.56516695022583,-1.570180892944336,-1.6799882650375366,3,0,1,0
I,-1.5739039182662964,-1.591096043586731,-1.0644241571426392,-1.312874436378479,-1.2610257863998413,-1.1960972547531128,-1.3207567930221558,7,0,1,0
M,-0.03324589133262634,0.17251944541931152,-0.3470992147922516,-0.07901232689619064,0.056919556111097336,0.22268375754356384,-0.35083168745040894,7,0,0,1
F,0.050032857805490494,0.021352272480726242,0.1311173439025879,-0.0066121723502874374,0.07043690979480743,0.21355973184108734,0.04432303085923195,8,1,0,0
M,-0.1998033970594406,0.12213020026683807,-0.3470992147922516,-0.42571741342544556,-0.4702586233615875,-0.2791358232498169,-0.24306224286556244,10,0,0,1
F,0.7579032182693481,0.6764094233512878,0.1311173439025879,0.2523968517780304,0.14478251338005066,0.13144376873970032,0.5831702351570129,8,1,0,0
M,0.4247877299785614,0.42446428537368774,0.48977982997894287,0.2574954330921173,0.36331361532211304,-0.11034194380044937,0.22393883764743805,15,0,0,1
M,0.3831483721733093,0.42446428537368774,0.37022578716278076,0.16572065651416779,-0.15034706890583038,0.08126190304756165,0.8346322774887085,13,0,0,1
M,-0.5745580196380615,-0.5833158493041992,-0.8253158926963806,-0.841763436794281,-0.8870447278022766,-0.762707531452179,-0.6741400361061096,10,0,0,1
I,-1.2824280261993408,-1.3391510248184204,-1.303532361984253,-1.273105263710022,-1.1866800785064697,-1.1367913484573364,-1.1411410570144653,5,0,1,0
M,-0.6578370332717896,-0.3817597031593323,-0.3470992147922516,-0.6398587822914124,-0.4950404465198517,-0.8539475202560425,-0.5735552310943604,8,0,0,1
F,1.2575763463974,1.2810777425765991,1.9244298934936523,1.5810929536819458,1.1630923748016357,2.2345244884490967,1.5387260913848877,13,1,0,0
M,-1.1575099229812622,-1.0872057676315308,-0.5862074494361877,-0.9896230101585388,-0.8780331015586853,-0.8721954822540283,-0.9794868230819702,5,0,0,1
F,-1.2407886981964111,-1.1375950574874878,-0.7057616710662842,-1.0773190259933472,-1.053759217262268,-1.1231052875518799,-0.9723021984100342,6,1,0,0
M,0.2998695969581604,0.3236863613128662,-0.22754515707492828,-0.0066121723502874374,-0.5265809893608093,0.19531184434890747,0.331708163022995,9,0,0,1
M,0.21659085154533386,0.021352272480726242,0.25067174434661865,-0.08920952677726746,-0.3486020863056183,0.04932792857289314,0.25986194610595703,11,0,0,1
F,0.3831483721733093,0.5756314396858215,0.37022578716278076,0.28502798080444336,0.3903484344482422,0.733627438545227,0.1161692664027214,8,1,0,0
F,-0.3247215151786804,-0.07942565530538559,0.37022578716278076,-0.19933940470218658,-0.5558686852455139,0.021955890581011772,0.1161692664027214,10,1,0,0
M,-0.9493128657341003,-0.7344827651977539,-0.5862074494361877,-0.7917971611022949,-0.7631353139877319,-0.8721954822540283,-0.74598628282547,7,0,0,1
I,-1.5739039182662964,-1.5407071113586426,-1.303532361984253,-1.3261308670043945,-1.2993249893188477,-1.2782132625579834,-1.3207567930221558,8,0,1,0
M,1.0910183191299438,1.0795214176177979,1.4462133646011353,1.1099821329116821,0.37683096528053284,1.4316129684448242,1.8045574426651,15,0,0,1
F,0.34150898456573486,0.42446428537368774,0.6093342304229736,0.3013434112071991,-0.1683702915906906,0.5785195231437683,0.9424017667770386,11,1,0,0
F,0.3831483721733093,0.3236863613128662,1.2071048021316528,0.3859803080558777,0.39485418796539307,0.24093177914619446,0.18801550567150116,8,1,0,0
F,0.21659085154533386,0.5756314396858215,0.25067174434661865,0.5165045857429504,-0.008414581418037415,0.12231989204883575,-0.35083168745040894,13,1,0,0
F,0.8828213810920715,0.6764094233512878,0.8484423756599426,1.211954116821289,0.25292155146598816,1.4407368898391724,1.8045574426651,13,1,0,0
M,-0.40800052881240845,-0.3817597031593323,-0.3470992147922516,-0.35433703660964966,-0.42069482803344727,-0.07384603470563889,-0.3867548108100891,9,0,0,1
F,1.0910183191299438,0.9283545017242432,0.9679967761039734,1.1966583728790283,0.6697078347206116,1.2171992063522339,1.4812489748001099,17,1,0,0
I,-1.6988223791122437,-1.7422630786895752,-1.7817491292953491,-1.4077085256576538,-1.3579003810882568,-1.4424450397491455,-1.356679916381836,4,0,1,0
M,0.008393485099077225,-0.12981460988521576,0.6093342304229736,-0.09532789140939713,-0.3350847363471985,-0.36581385135650635,0.331708163022995,18,0,0,1
F,0.008393485099077225,0.2229084074497223,0.6093342304229736,-0.22789159417152405,-0.31706151366233826,-0.05559800937771797,-0.31490859389305115,9,1,0,0
F,-0.1998033970594406,-0.1802038848400116,-0.22754515707492828,-0.39410606026649475,-0.4905347228050232,-0.1559620052576065,-0.31490859389305115,14,1,0,0
F,-0.699476420879364,-0.6840937733650208,-0.10799074918031693,-0.8794931173324585,-0.9411142468452454,-0.7855175733566284,-0.74598628282547,7,1,0,0
F,-0.28308215737342834,-0.23059284687042236,0.48977982997894287,-0.35229748487472534,-0.5130636692047119,-0.08753198385238647,-0.24306224286556244,8,1,0,0
M,0.1749514788389206,0.3236863613128662,0.6093342304229736,-0.1728266477584839,-0.3238202631473541,0.21355973184108734,0.08024614304304123,14,0,0,1
F,-0.6161976456642151,-0.4825376272201538,-0.7057616710662842,-0.7785407900810242,-0.7045599818229675,-0.8995674252510071,-0.7819095253944397,11,1,0,0
F,-0.07488526403903961,-0.07942565530538559,-0.5862074494361877,-0.5113739371299744,-0.758629560470581,-0.3293178081512451,-0.4945242404937744,8,1,0,0
I,-1.6155433654785156,-1.591096043586731,-1.5426406860351562,-1.4036295413970947,-1.3669120073318481,-1.3283952474594116,-1.356679916381836,4,0,1,0
F,0.008393485099077225,0.021352272480726242,0.25067174434661865,-0.2462465614080429,-0.38464853167533875,-0.2700119614601135,0.08024614304304123,11,1,0,0
M,-1.9070194959640503,-1.843041181564331,-1.1839781999588013,-1.4077085256576538,-1.4029582738876343,-1.2280311584472656,-1.356679916381836,8,0,0,1
M,0.1749514788389206,0.42446428537368774,0.48977982997894287,0.06680774688720703,-0.3012913167476654,-0.23807798326015472,0.9064786434173584,15,0,0,1
F,1.0077394247055054,0.9283545017242432,2.0439839363098145,1.6259608268737793,1.0256656408309937,2.05204439163208,1.229786992073059,14,1,0,0
M,-0.6161976456642151,-0.5329269170761108,-0.5862074494361877,-0.7153181433677673,-0.8081932663917542,-0.5665416717529297,-0.6022937297821045,9,0,0,1
F,0.7162638306617737,0.8275765776634216,0.7288882732391357,0.7112712860107422,0.9287911057472229,0.5283375382423401,0.40355440974235535,14,1,0,0
I,-1.1991493701934814,-1.0872057676315308,-0.9448699355125427,-1.1068907976150513,-1.0312302112579346,-1.1367913484573364,-1.0692946910858154,6,0,1,0
F,0.34150898456573486,0.4748535454273224,-0.22754515707492828,0.4675578773021698,0.35880789160728455,0.7655612826347351,0.43947774171829224,9,1,0,0
F,1.2159368991851807,1.3818557262420654,0.48977982997894287,1.4536279439926147,1.0774823427200317,0.6925694942474365,1.8404805660247803,14,1,0,0
M,0.13331210613250732,0.17251944541931152,-0.466653436422348,-0.02394750714302063,-0.2922796905040741,-0.2517639398574829,-0.31490859389305115,9,0,0,1
I,-1.94865882396698,-1.843041181564331,-1.5426406860351562,-1.3801759481430054,-1.2993249893188477,-1.109419345855713,-1.3926030397415161,8,0,1,0
I,-0.9493128657341003,-0.7848716974258423,-0.8253158926963806,-1.006958246231079,-0.9321026802062988,-0.97255939245224,-0.92560213804245,6,0,1,0
F,-0.5329186320304871,-0.3313707411289215,-0.466653436422348,-0.6877856254577637,-0.6257085204124451,-0.8448235392570496,-0.4945242404937744,6,1,0,0
F,0.2998695969581604,0.3236863613128662,0.37022578716278076,0.2891068160533905,0.32501429319381714,0.7518754601478577,0.1161692664027214,8,1,0,0
F,0.4247877299785614,0.42446428537368774,-0.9448699355125427,0.20956863462924957,0.3227614462375641,0.37779170274734497,-0.027523312717676163,11,1,0,0
M,0.7995426058769226,0.9283545017242432,1.4462133646011353,0.7999868392944336,0.4556824564933777,0.7518754601478577,1.3734796047210693,11,0,0,1
M,-0.07488526403903961,-0.07942565530538559,0.011563297361135483,-0.1881224364042282,-0.28777381777763367,0.03107990324497223,-0.3867548108100891,15,0,0,1
F,0.2998695969581604,0.5252425074577332,0.9679967761039734,0.2880871593952179,-0.0782543197274208,0.14056777954101562,0.8346322774887085,11,1,0,0
F,-0.1998033970594406,-0.07942565530538559,0.25067174434661865,-0.041282717138528824,-0.38915425539016724,-0.6258476376533508,0.40355440974235535,12,1,0,0
I,-0.7411157488822937,-0.5329269170761108,-0.3470992147922516,-0.8590987324714661,-0.9275968670845032,-0.97255939245224,-0.5304473638534546,8,0,1,0
M,-0.24144276976585388,-0.28098180890083313,-0.10799074918031693,-0.4063428044319153,-0.43421217799186707,-0.34756582975387573,-0.17121589183807373,11,0,0,1
F,0.5913457274436951,0.9283545017242432,0.9679967761039734,0.4573606848716736,0.3655664920806885,0.10407186299562454,1.0860942602157593,12,1,0,0
M,1.9654461145401,1.6841894388198853,1.2071048021316528,2.0399672985076904,1.5505907535552979,1.874126672744751,2.307481527328491,13,0,0,1
F,0.7579032182693481,0.9283545017242432,0.6093342304229736,0.7092317342758179,0.5795918703079224,0.5785195231437683,0.7627860307693481,16,1,0,0
F,0.34150898456573486,0.5252425074577332,0.25067174434661865,0.09739933907985687,-0.06248410791158676,0.10863380134105682,0.25986194610595703,9,1,0,0
I,-3.1978414058685303,-3.052377462387085,-2.4990742206573486,-1.6605993509292603,-1.5967075824737549,-1.6158009767532349,-1.6799882650375366,3,0,1,0
M,-0.6578370332717896,-0.6337048411369324,0.011563297361135483,-0.7193969488143921,-0.6932954788208008,-0.7216496467590332,-0.936379075050354,14,0,0,1
F,0.008393485099077225,0.2229084074497223,-0.3470992147922516,-0.03210516646504402,-0.12556524574756622,-0.133152037858963,-0.4406396150588989,11,1,0,0
I,-3.0312836170196533,-2.901210308074951,-2.857736587524414,-1.653461217880249,-1.585443139076233,-1.6066769361495972,-1.6799882650375366,3,0,1,0
M,0.9244607090950012,0.7267983555793762,2.2830922603607178,0.47979462146759033,0.2416570782661438,0.43253564834594727,0.870555579662323,15,0,0,1
M,0.4247877299785614,0.6260204315185547,0.6093342304229736,0.049472417682409286,-0.30354416370391846,-0.014540022239089012,0.7987091541290283,15,0,0,1
M,-1.1991493701934814,-1.3895399570465088,-1.0644241571426392,-1.2435334920883179,-1.2430025339126587,-1.1778491735458374,-1.2129873037338257,5,0,0,1
M,-2.323413372039795,-2.296542167663574,-1.7817491292953491,-1.5606666803359985,-1.5088444948196411,-1.5245610475540161,-1.5722187757492065,3,0,0,1
I,-0.366361141204834,-0.1802038848400116,0.25067174434661865,-0.41042160987854004,-0.37563690543174744,-0.4251197278499603,-0.3867548108100891,12,0,1,0
I,-0.5745580196380615,-0.43214866518974304,-0.10799074918031693,-0.7907773852348328,-0.9366084337234497,-0.5847896933555603,-0.6741400361061096,8,0,1,0
F,-0.5745580196380615,-0.3313707411289215,-0.3470992147922516,-0.7561069130897522,-0.7248360514640808,-0.6349716186523438,-0.8537557721138,9,1,0,0
M,-0.5745580196380615,-0.5329269170761108,-0.10799074918031693,-0.722456157207489,-0.7789056301116943,-0.7946414947509766,-0.5088935494422913,12,0,0,1
I,-1.407346487045288,-1.3895399570465088,-0.9448699355125427,-1.2496516704559326,-1.245255470275879,-1.3101471662521362,-1.1770641803741455,9,0,1,0
I,-0.03324589133262634,-0.029036689549684525,0.011563297361135483,-0.3104889392852783,-0.3283259868621826,-0.3156318664550781,-0.24306224286556244,14,0,1,0
I,0.13331210613250732,-0.07942565530538559,0.1311173439025879,-0.14631387591362,-0.19991086423397064,0.003707866882905364,-0.17121589183807373,10,0,1,0
I,-0.03324589133262634,-0.1802038848400116,0.011563297361135483,-0.19628022611141205,-0.531086802482605,-0.33387988805770874,0.15209238231182098,18,0,1,0
I,0.2998695969581604,0.374075323343277,0.6093342304229736,0.4073943495750427,0.42414188385009766,0.6606353521347046,0.25986194610595703,10,0,1,0
F,-0.03324589133262634,0.021352272480726242,0.48977982997894287,-0.23808878660202026,-0.3373376131057739,-0.2517639398574829,-0.09936966001987457,9,1,0,0
I,0.7579032182693481,0.5252425074577332,1.2071048021316528,0.4838734567165375,0.33402591943740845,0.41428762674331665,0.6550166606903076,12,0,1,0
F,1.0077394247055054,0.8275765776634216,1.2071048021316528,0.9743590950965881,0.539039671421051,1.604968786239624,0.7627860307693481,17,1,0,0
I,0.34150898456573486,0.2229084074497223,-0.10799074918031693,0.05253159999847412,-0.1728760302066803,-0.028226107358932495,0.25986194610595703,10,0,1,0
M,-1.9070194959640503,-1.7926521301269531,-1.303532361984253,-1.4352409839630127,-1.4299931526184082,-1.3877010345458984,-1.4069722890853882,7,0,0,1
M,-1.2407886981964111,-1.2887619733810425,-1.0644241571426392,-1.2363954782485962,-1.2249794006347656,-1.2554032802581787,-1.1411410570144653,9,0,0,1
I,0.008393485099077225,-0.07942565530538559,0.011563297361135483,-0.27173957228660583,-0.5355926156044006,-0.1878959834575653,0.10179997235536575,9,0,1,0
M,-1.0742309093475342,-1.2887619733810425,-1.4230866432189941,-1.1476798057556152,-1.1709098815917969,-1.0455514192581177,-1.0692946910858154,11,0,0,1
F,-0.1998033970594406,-0.07942565530538559,0.6093342304229736,-0.2411479651927948,-0.40267160534858704,-0.3201937973499298,-0.09936966001987457,19,1,0,0
F,-0.4496398866176605,-0.5833158493041992,-0.5862074494361877,-0.6969631314277649,-0.738353431224823,-0.48898768424987793,-0.6022937297821045,7,1,0,0
I,0.46642711758613586,0.12213020026683807,0.48977982997894287,-0.20545777678489685,-0.3914071321487427,0.08582384139299393,-0.35083168745040894,13,0,1,0
I,-0.1998033970594406,-0.28098180890083313,0.37022578716278076,-0.3288439214229584,-0.38239553570747375,-0.2243918925523758,-0.4226779341697693,11,0,1,0
I,1.6739705801010132,1.4322446584701538,1.9244298934936523,2.489664316177368,1.8659965991973877,2.3713841438293457,2.990021228790283,9,0,1,0
F,1.0493788719177246,1.0795214176177979,1.8048758506774902,1.3649122714996338,0.922032356262207,1.299315094947815,1.3375564813613892,15,1,0,0
F,1.2159368991851807,1.2810777425765991,1.0875507593154907,1.5668169260025024,1.2081503868103027,1.545662760734558,1.6608648300170898,20,1,0,0
I,0.21659085154533386,0.3236863613128662,0.6093342304229736,0.06476821005344391,-0.21342821419239044,-0.10578000545501709,0.43947774171829224,16,0,1,0
F,-0.28308215737342834,-0.3817597031593323,-0.5862074494361877,-0.5868332386016846,-0.8487454056739807,-0.5756657123565674,-0.3867548108100891,10,1,0,0
I,-2.4066925048828125,-2.296542167663574,-1.9013034105300903,-1.5718835592269897,-1.520108938217163,-1.5154370069503784,-1.5865880250930786,5,0,1,0
I,-2.4066925048828125,-2.346931219100952,-1.4230866432189941,-1.5586272478103638,-1.5223619937896729,-1.4880651235580444,-1.5614418983459473,4,0,1,0
M,-0.03324589133262634,0.021352272480726242,-0.5862074494361877,-0.11980123817920685,-0.43421217799186707,-0.21526788175106049,0.15209238231182098,10,0,0,1
F,-0.40800052881240845,-0.07942565530538559,-0.5862074494361877,-0.5868332386016846,-0.7811585068702698,-0.7125256061553955,-0.20713910460472107,12,1,0,0
M,0.050032857805490494,0.17251944541931152,-0.7057616710662842,-0.1830238401889801,-0.551362931728363,-0.17877197265625,0.40355440974235535,12,0,0,1
F,-1.4489858150482178,-1.3391510248184204,-1.7817491292953491,-1.2720856666564941,-1.2835547924041748,-1.2234692573547363,-1.2129873037338257,9,1,0,0
M,0.2582302391529083,0.12213020026683807,0.1311173439025879,0.08312319219112396,-0.23370429873466492,0.7016933560371399,0.08024614304304123,13,0,0,1
M,-0.15816402435302734,-0.1802038848400116,-0.8253158926963806,-0.3533172607421875,-0.44998252391815186,-0.005416009575128555,-0.35083168745040894,10,0,0,1
F,0.13331210613250732,0.3236863613128662,0.48977982997894287,0.5338398218154907,0.14252963662147522,0.44622159004211426,0.8346322774887085,14,1,0,0
F,0.008393485099077225,-0.07942565530538559,-0.5862074494361877,-0.4063428044319153,-0.4680057466030121,-0.33387988805770874,-0.4226779341697693,10,1,0,0
M,0.21659085154533386,0.42446428537368774,0.8484423756599426,0.5501554012298584,0.0771956518292427,0.31392374634742737,1.1579407453536987,13,0,0,1
M,0.21659085154533386,0.3236863613128662,0.48977982997894287,0.3309153616428375,-0.051219627261161804,-0.1149040162563324,0.9783248901367188,19,0,0,1
I,-2.4066925048828125,-2.346931219100952,-1.7817491292953491,-1.5647454261779785,-1.5268677473068237,-1.4652551412582397,-1.5794034004211426,5,0,1,0
M,0.008393485099077225,0.021352272480726242,0.6093342304229736,-0.057598281651735306,-0.4319593012332916,0.16337788105010986,0.08024614304304123,12,0,0,1
M,-0.40800052881240845,-0.43214866518974304,0.011563297361135483,-0.43081602454185486,-0.7090657353401184,-0.3293178081512451,-0.35083168745040894,15,0,0,1
F,0.050032857805490494,-0.07942565530538559,0.6093342304229736,-0.11572229117155075,-0.33283185958862305,0.15425387024879456,-0.06344643235206604,11,1,0,0
F,0.008393485099077225,0.07174123823642731,0.25067174434661865,-0.23095077276229858,-0.5581216216087341,-0.08753198385238647,0.22393883764743805,12,1,0,0
F,0.050032857805490494,0.17251944541931152,-0.22754515707492828,-0.22789159417152405,-0.6662607192993164,-0.133152037858963,0.1161692664027214,12,1,0,0
F,-0.491279274225235,-0.1802038848400116,-0.7057616710662842,-0.39410606026649475,-0.8014345765113831,-0.21526788175106049,-0.09936966001987457,12,1,0,0
I,-1.7404617071151733,-1.7422630786895752,-1.4230866432189941,-1.3230715990066528,-1.258772850036621,-1.2371551990509033,-1.378233790397644,4,0,1,0
I,-0.491279274225235,-0.5329269170761108,-0.466653436422348,-0.5062753558158875,-0.4702586233615875,-0.8128895163536072,-0.39393946528434753,7,0,1,0
M,-0.3247215151786804,-0.23059284687042236,-0.8253158926963806,-0.5562416911125183,-0.2855209410190582,-0.6988396048545837,-0.7603555917739868,6,0,0,1
I,-0.28308215737342834,-0.23059284687042236,-0.466653436422348,-0.48486119508743286,-0.39816588163375854,-0.6212856769561768,-0.4406396150588989,8,0,1,0
F,-0.07488526403903961,-0.12981460988521576,0.011563297361135483,-0.29111430048942566,-0.3531079590320587,-0.5026737451553345,-0.13529276847839355,11,1,0,0
F,0.2582302391529083,0.3236863613128662,0.37022578716278076,0.38190147280693054,0.6043736934661865,0.04476585239171982,0.17364642024040222,9,1,0,0
F,0.7162638306617737,0.9283545017242432,0.9679967761039734,1.2425457239151,0.7170184850692749,1.760076642036438,0.6873475313186646,8,1,0,0
F,1.2992156744003296,1.4322446584701538,1.2071048021316528,1.9950997829437256,2.086780548095703,1.6870847940444946,1.984173059463501,10,1,0,0
M,1.3824944496154785,1.4322446584701538,1.3266589641571045,1.9339163303375244,1.8457204103469849,1.8193825483322144,1.3770718574523926,10,0,0,1
M,1.4241337776184082,1.4322446584701538,1.5657674074172974,2.7415354251861572,3.485830307006836,2.6086082458496094,1.8476650714874268,9,0,0,1
F,1.632331132888794,1.6841894388198853,1.3266589641571045,2.695647954940796,3.222240924835205,1.8376306295394897,2.4870970249176025,9,1,0,0
I,-2.1152162551879883,-2.0445971488952637,-1.5426406860351562,-1.4495171308517456,-1.3533945083618164,-1.3648911714553833,-1.4967801570892334,3,0,1,0
I,-2.1152162551879883,-2.1957643032073975,-1.9013034105300903,-1.4882664680480957,-1.4187285900115967,-1.4926270246505737,-1.5003725290298462,4,0,1,0
I,-1.9070194959640503,-1.8934301137924194,-1.6621949672698975,-1.4117873907089233,-1.3601531982421875,-1.3785771131515503,-1.4644492864608765,5,0,1,0
I,-1.9070194959640503,-1.8934301137924194,-1.7817491292953491,-1.4260635375976562,-1.3849350214004517,-1.3922631740570068,-1.4644492864608765,5,0,1,0
I,-1.7404617071151733,-1.7926521301269531,-1.6621949672698975,-1.3557027578353882,-1.3376243114471436,-1.2827751636505127,-1.3926030397415161,5,0,1,0
I,-1.2407886981964111,-1.1879839897155762,-1.0644241571426392,-1.1038317680358887,-1.0650235414505005,-1.0957332849502563,-1.1411410570144653,5,0,1,0
I,-1.1991493701934814,-1.0872057676315308,-1.1839781999588013,-1.1252458095550537,-0.8735273480415344,-1.0774853229522705,-1.1267718076705933,5,0,1,0
I,-1.1575099229812622,-1.2383729219436646,-1.1839781999588013,-1.1843897104263306,-1.1979445219039917,-1.0455514192581177,-1.2129873037338257,5,0,1,0
I,-1.032591700553894,-1.1375950574874878,-1.0644241571426392,-1.1762319803237915,-1.121346116065979,-1.1231052875518799,-1.2417259216308594,5,0,1,0
M,-0.9076735377311707,-0.9360389113426208,-0.466653436422348,-0.8713353872299194,-0.7225831747055054,-0.8539475202560425,-1.0190023183822632,7,0,0,1
I,-0.9076735377311707,-0.7848716974258423,-0.9448699355125427,-0.8937692046165466,-0.75187087059021,-0.958873450756073,-0.9794868230819702,6,0,1,0
I,-0.8660341501235962,-0.8856499195098877,-0.5862074494361877,-0.8560395240783691,-0.6932954788208008,-0.7946414947509766,-0.9615252614021301,7,0,1,0
I,-0.699476420879364,-0.7848716974258423,-0.10799074918031693,-0.8550198078155518,-0.8847917914390564,-0.7307735681533813,-0.8609403967857361,5,0,1,0
I,-0.6161976456642151,-0.5833158493041992,-0.10799074918031693,-0.6826870441436768,-0.6257085204124451,-0.7855175733566284,-0.7064709067344666,6,0,1,0
I,-0.40800052881240845,-0.5833158493041992,-0.466653436422348,-0.6898250579833984,-0.7023070454597473,-0.46161577105522156,-0.74598628282547,6,0,1,0
M,-0.3247215151786804,-0.1802038848400116,-0.466653436422348,-0.46854573488235474,-0.48828184604644775,-0.42055779695510864,-0.5017089247703552,7,0,0,1
M,-0.24144276976585388,-0.3313707411289215,-0.5862074494361877,-0.4165399968624115,-0.3486020863056183,-0.3430037498474121,-0.6022937297821045,5,0,0,1
F,0.008393485099077225,0.021352272480726242,-0.5862074494361877,-0.11062368750572205,0.25517457723617554,-0.16052395105361938,-0.4226779341697693,6,1,0,0
M,0.34150898456573486,0.4748535454273224,0.25067174434661865,0.30746179819107056,0.38133683800697327,0.22268375754356384,0.25986194610595703,7,0,0,1
I,0.46642711758613586,0.27329736948013306,0.25067174434661865,0.1279909312725067,0.01636737957596779,0.10863380134105682,0.09102316200733185,5,0,1,0
F,0.5080664753913879,0.42446428537368774,-0.3470992147922516,0.09230074286460876,-0.021931927651166916,0.24549371004104614,-0.09936966001987457,5,1,0,0
M,0.6329851150512695,0.5756314396858215,0.37022578716278076,0.8836039900779724,1.194632887840271,0.5922054648399353,0.6550166606903076,9,0,0,1
M,0.8828213810920715,0.7267983555793762,1.0875507593154907,0.7775532007217407,0.7688351273536682,0.6834453344345093,0.5975395441055298,10,0,0,1
F,1.0077394247055054,1.1802992820739746,0.7288882732391357,1.1038637161254883,1.1450692415237427,0.9343551993370056,0.726862907409668,9,1,0,0
F,1.0910183191299438,1.3818557262420654,1.0875507593154907,1.897206425666809,1.4739923477172852,1.2080750465393066,2.214081287384033,10,1,0,0
M,1.174297571182251,1.0795214176177979,0.6093342304229736,1.1354750394821167,1.1788626909255981,1.1077109575271606,0.7591937780380249,7,0,0,1
F,1.2159368991851807,1.1299103498458862,1.3266589641571045,1.994079828262329,1.7961567640304565,1.760076642036438,1.915919303894043,10,1,0,0
M,1.2159368991851807,1.0291324853897095,1.4462133646011353,1.561718225479126,1.4018994569778442,1.8604406118392944,1.5207645893096924,9,0,0,1
M,1.3408550024032593,1.0291324853897095,0.9679967761039734,1.2761964797973633,1.2261735200881958,1.185265064239502,0.9603633284568787,8,0,0,1
M,1.4657732248306274,1.936134934425354,2.1635382175445557,2.3948302268981934,2.0327110290527344,2.0429205894470215,2.4188432693481445,9,0,0,1
M,1.632331132888794,1.936134934425354,2.2830922603607178,2.8751189708709717,2.814466714859009,2.102226495742798,2.745743989944458,11,0,0,1
I,-2.8230865001678467,-2.7500431537628174,-2.259965658187866,-1.6249090433120728,-1.569672703742981,-1.5884289741516113,-1.6440651416778564,3,0,1,0
I,-2.323413372039795,-2.346931219100952,-2.020857334136963,-1.5300750732421875,-1.4390047788619995,-1.483502984046936,-1.5722187757492065,4,0,1,0
I,-1.7404617071151733,-1.7926521301269531,-3.3359532356262207,-1.4168859720230103,-1.3601531982421875,-1.3877010345458984,0.8023014068603516,5,0,1,0
I,-1.3657068014144897,-1.3895399570465088,-1.1839781999588013,-1.2669870853424072,-1.177668571472168,-1.2918992042541504,-1.270464301109314,5,0,1,0
I,-1.2407886981964111,-1.2887619733810425,-1.4230866432189941,-1.2343559265136719,-1.1010699272155762,-1.2554032802581787,-1.3207567930221558,5,0,1,0
I,-0.9076735377311707,-0.9864278435707092,-1.0644241571426392,-0.9967610239982605,-0.8036875128746033,-1.1276673078536987,-1.1195871829986572,5,0,1,0
I,-0.5745580196380615,-0.5833158493041992,-0.10799074918031693,-0.5960108041763306,-0.33283185958862305,-0.8676334619522095,-0.7639479637145996,6,0,1,0
